0.05,7176038,3931760
0.08103448275862069,7176038,4082021
0.11206896551724138,7176038,4231472
0.14310344827586208,7176038,4375529
0.17413793103448275,7176038,4510736
0.20517241379310341,7176038,4643684
0.2362068965517241,7176038,4764975
0.2672413793103448,7176038,4880878
0.2982758620689655,7176038,4998251
0.32931034482758614,7176038,5113144
0.36034482758620684,7176038,5226851
0.39137931034482754,7176038,5332109
0.42241379310344823,7176038,5440564
0.45344827586206893,7176038,5542405
0.48448275862068957,7176038,5645141
0.5155172413793103,7176038,5742866
0.546551724137931,7176038,5837895
0.5775862068965517,7176038,5930265
0.6086206896551724,7176038,6025381
0.6396551724137931,7176038,6115173
0.6706896551724137,7176038,6205681
0.7017241379310345,7176038,6291971
0.7327586206896551,7176038,6378356
0.7637931034482758,7176038,6469444
0.7948275862068965,7176038,6558507
0.8258620689655172,7176038,6656856
0.8568965517241379,7176038,6755857
0.8879310344827586,7176038,6850442
0.9189655172413792,7176038,6945456
0.95,7176038,7041423
0.05,6686694,2009804
0.08103448275862069,6686694,2212389
0.11206896551724138,6686694,2394010
0.14310344827586208,6686694,2566082
0.17413793103448275,6686694,2734233
0.20517241379310341,6686694,2913229
0.2362068965517241,6686694,3093204
0.2672413793103448,6686694,3267102
0.2982758620689655,6686694,3440068
0.32931034482758614,6686694,3608078
0.36034482758620684,6686694,3775048
0.39137931034482754,6686694,3944898
0.42241379310344823,6686694,4112401
0.45344827586206893,6686694,4271581
0.48448275862068957,6686694,4429148
0.5155172413793103,6686694,4582453
0.546551724137931,6686694,4735471
0.5775862068965517,6686694,4884869
0.6086206896551724,6686694,5034612
0.6396551724137931,6686694,5180737
0.6706896551724137,6686694,5328261
0.7017241379310345,6686694,5469228
0.7327586206896551,6686694,5606113
0.7637931034482758,6686694,5740739
0.7948275862068965,6686694,5872177
0.8258620689655172,6686694,6002819
0.8568965517241379,6686694,6128595
0.8879310344827586,6686694,6251994
0.9189655172413792,6686694,6377292
0.95,6686694,6498338
0.05,8413850,3795570
0.08103448275862069,8413850,3974329
0.11206896551724138,8413850,4154665
0.14310344827586208,8413850,4336219
0.17413793103448275,8413850,4519756
0.20517241379310341,8413850,4704727
0.2362068965517241,8413850,4894693
0.2672413793103448,8413850,5083262
0.2982758620689655,8413850,5271853
0.32931034482758614,8413850,5447376
0.36034482758620684,8413850,5613559
0.39137931034482754,8413850,5765374
0.42241379310344823,8413850,5920744
0.45344827586206893,8413850,6068407
0.48448275862068957,8413850,6219927
0.5155172413793103,8413850,6377684
0.546551724137931,8413850,6529948
0.5775862068965517,8413850,6682445
0.6086206896551724,8413850,6831426
0.6396551724137931,8413850,6971518
0.6706896551724137,8413850,7118703
0.7017241379310345,8413850,7262317
0.7327586206896551,8413850,7401355
0.7637931034482758,8413850,7538036
0.7948275862068965,8413850,7664368
0.8258620689655172,8413850,7789645
0.8568965517241379,8413850,7906994
0.8879310344827586,8413850,8021379
0.9189655172413792,8413850,8134283
0.95,8413850,8246911
0.05,8520389,3129901
0.08103448275862069,8520389,3343432
0.11206896551724138,8520389,3560353
0.14310344827586208,8520389,3771112
0.17413793103448275,8520389,3967518
0.20517241379310341,8520389,4152435
0.2362068965517241,8520389,4339785
0.2672413793103448,8520389,4531713
0.2982758620689655,8520389,4719518
0.32931034482758614,8520389,4905904
0.36034482758620684,8520389,5098986
0.39137931034482754,8520389,5281278
0.42241379310344823,8520389,5462005
0.45344827586206893,8520389,5634948
0.48448275862068957,8520389,5808434
0.5155172413793103,8520389,5980799
0.546551724137931,8520389,6155363
0.5775862068965517,8520389,6327814
0.6086206896551724,8520389,6498889
0.6396551724137931,8520389,6667677
0.6706896551724137,8520389,6839296
0.7017241379310345,8520389,7002760
0.7327586206896551,8520389,7171719
0.7637931034482758,8520389,7331262
0.7948275862068965,8520389,7488730
0.8258620689655172,8520389,7653306
0.8568965517241379,8520389,7814851
0.8879310344827586,8520389,7972014
0.9189655172413792,8520389,8124389
0.95,8520389,8280755
0.05,10425550,5293079
0.08103448275862069,10425550,5512592
0.11206896551724138,10425550,5741832
0.14310344827586208,10425550,5970606
0.17413793103448275,10425550,6193193
0.20517241379310341,10425550,6410557
0.2362068965517241,10425550,6614115
0.2672413793103448,10425550,6808376
0.2982758620689655,10425550,6991888
0.32931034482758614,10425550,7172117
0.36034482758620684,10425550,7357779
0.39137931034482754,10425550,7537691
0.42241379310344823,10425550,7726568
0.45344827586206893,10425550,7910035
0.48448275862068957,10425550,8091774
0.5155172413793103,10425550,8268880
0.546551724137931,10425550,8441467
0.5775862068965517,10425550,8609776
0.6086206896551724,10425550,8782182
0.6396551724137931,10425550,8952912
0.6706896551724137,10425550,9118682
0.7017241379310345,10425550,9277623
0.7327586206896551,10425550,9428187
0.7637931034482758,10425550,9568568
0.7948275862068965,10425550,9696504
0.8258620689655172,10425550,9820638
0.8568965517241379,10425550,9937624
0.8879310344827586,10425550,10051869
0.9189655172413792,10425550,10160258
0.95,10425550,10266344
0.05,9245938,2785692
0.08103448275862069,9245938,3052056
0.11206896551724138,9245938,3304039
0.14310344827586208,9245938,3542557
0.17413793103448275,9245938,3772729
0.20517241379310341,9245938,3990577
0.2362068965517241,9245938,4202790
0.2672413793103448,9245938,4404615
0.2982758620689655,9245938,4611347
0.32931034482758614,9245938,4811809
0.36034482758620684,9245938,5005878
0.39137931034482754,9245938,5194705
0.42241379310344823,9245938,5386900
0.45344827586206893,9245938,5581881
0.48448275862068957,9245938,5778644
0.5155172413793103,9245938,5979244
0.546551724137931,9245938,6184451
0.5775862068965517,9245938,6390274
0.6086206896551724,9245938,6602478
0.6396551724137931,9245938,6816943
0.6706896551724137,9245938,7040387
0.7017241379310345,9245938,7260092
0.7327586206896551,9245938,7481308
0.7637931034482758,9245938,7700036
0.7948275862068965,9245938,7920473
0.8258620689655172,9245938,8145066
0.8568965517241379,9245938,8366299
0.8879310344827586,9245938,8586448
0.9189655172413792,9245938,8804099
0.95,9245938,9021796
0.05,7065345,2416180
0.08103448275862069,7065345,2597651
0.11206896551724138,7065345,2776073
0.14310344827586208,7065345,2951762
0.17413793103448275,7065345,3123097
0.20517241379310341,7065345,3292946
0.2362068965517241,7065345,3461995
0.2672413793103448,7065345,3626622
0.2982758620689655,7065345,3791666
0.32931034482758614,7065345,3953065
0.36034482758620684,7065345,4117682
0.39137931034482754,7065345,4272939
0.42241379310344823,7065345,4429340
0.45344827586206893,7065345,4582227
0.48448275862068957,7065345,4737397
0.5155172413793103,7065345,4890179
0.546551724137931,7065345,5046263
0.5775862068965517,7065345,5196466
0.6086206896551724,7065345,5344646
0.6396551724137931,7065345,5489314
0.6706896551724137,7065345,5640117
0.7017241379310345,7065345,5785399
0.7327586206896551,7065345,5929076
0.7637931034482758,7065345,6074086
0.7948275862068965,7065345,6212482
0.8258620689655172,7065345,6356300
0.8568965517241379,7065345,6494607
0.8879310344827586,7065345,6633435
0.9189655172413792,7065345,6771567
0.95,7065345,6911032
0.05,7271320,2914904
0.08103448275862069,7271320,3023355
0.11206896551724138,7271320,3133713
0.14310344827586208,7271320,3246093
0.17413793103448275,7271320,3360201
0.20517241379310341,7271320,3482707
0.2362068965517241,7271320,3617756
0.2672413793103448,7271320,3753511
0.2982758620689655,7271320,3894778
0.32931034482758614,7271320,4033147
0.36034482758620684,7271320,4172889
0.39137931034482754,7271320,4310227
0.42241379310344823,7271320,4458578
0.45344827586206893,7271320,4603791
0.48448275862068957,7271320,4753190
0.5155172413793103,7271320,4902613
0.546551724137931,7271320,5053875
0.5775862068965517,7271320,5204692
0.6086206896551724,7271320,5360750
0.6396551724137931,7271320,5513477
0.6706896551724137,7271320,5676527
0.7017241379310345,7271320,5837902
0.7327586206896551,7271320,5998658
0.7637931034482758,7271320,6156487
0.7948275862068965,7271320,6313942
0.8258620689655172,7271320,6476535
0.8568965517241379,7271320,6635356
0.8879310344827586,7271320,6797086
0.9189655172413792,7271320,6959714
0.95,7271320,7124580
0.05,7692977,4036781
0.08103448275862069,7692977,4124010
0.11206896551724138,7692977,4232644
0.14310344827586208,7692977,4348545
0.17413793103448275,7692977,4465175
0.20517241379310341,7692977,4591714
0.2362068965517241,7692977,4723900
0.2672413793103448,7692977,4849984
0.2982758620689655,7692977,4972320
0.32931034482758614,7692977,5094306
0.36034482758620684,7692977,5223491
0.39137931034482754,7692977,5351076
0.42241379310344823,7692977,5480107
0.45344827586206893,7692977,5600341
0.48448275862068957,7692977,5720336
0.5155172413793103,7692977,5842907
0.546551724137931,7692977,5972129
0.5775862068965517,7692977,6103592
0.6086206896551724,7692977,6237896
